timestamp,camera,green_mean,green_score
2025-12-18 02:25:27.716358+00:00,NR3 West View,87.79238425925926,3
2025-12-18 02:25:29.516979+00:00,NR4 North View,121.06412326388887,4
2025-12-18 02:27:33.282845+00:00,NR3 West View,88.96817997685186,3
2025-12-18 02:27:35.172101+00:00,NR4 North View,120.98324942129628,4
2025-12-18 02:31:20.361807+00:00,NR3 West View,85.67588541666667,3
2025-12-18 02:31:22.193825+00:00,NR4 North View,123.31192418981482,4
2026-02-11T22:10:48.028095,NR3 West view,122.21320891203703,3
